order_id,order_item_id,customer_id,fecha,año,mes,mes_nombre,dia_semana,estado,ciudad,categoria,peso_producto_g,precio,costo_envio,valor_total_pagado,metodo_pago,cuotas,estado_orden,dias_entrega,dias_retraso,rating
3bf55ff583973c0c06914babcbb30891,1.0,8a6d71ee4abd5374542ced36a5c53e40,2018-01-15,2018,1,2018-01,Monday,DF,brasilia,Luggage Accessories,12000.0,338.9,21.86,360.76,Credit Card,3.0,Delivered,6.0,-16.0,4.0
9fbfe9199f9a0440a9f57f31c57ccc21,1.0,9be1244cf16143395690e41538d5d1f7,2018-01-15,2018,1,2018-01,Monday,SP,sao paulo,Garden Tools,3900.0,116.89,13.37,130.26,Boleto,1.0,Delivered,7.0,-8.0,3.0
6beca98b92f3be5d6cd909faa28b0d98,1.0,49b7fd265ca45534e3dd6d165a1fbd33,2018-01-15,2018,1,2018-01,Monday,ES,vitoria,Health Beauty,1167.0,118.0,18.08,136.08,Credit Card,3.0,Delivered,10.0,-20.0,5.0
8304cd42545c641d13b9165c7028c85a,1.0,11ec4bc0610184925acab62c1b0cd593,2018-01-15,2018,1,2018-01,Monday,RJ,rio de janeiro,Bed Bath Table,1950.0,143.9,16.91,294.31,Credit Card,4.0,Delivered,8.0,-22.0,2.0
3a41d8f16d339184975dcab294e74d46,1.0,c5c85ffbb114815b7956eb31a43812fe,2018-01-15,2018,1,2018-01,Monday,SP,sao paulo,Luggage Accessories,1200.0,129.99,17.16,147.15,Boleto,1.0,Delivered,4.0,-20.0,5.0
1be551169c2eb8275a521eafcff31546,2.0,64883dcf4b2d70d149b791d919c55ffc,2018-01-15,2018,1,2018-01,Monday,SP,guarulhos,Luggage Accessories,500.0,54.9,17.54,141.08,Credit Card,1.0,Delivered,9.0,-12.0,5.0
5d146abaaa0996f8cabcb5a3fa96bad7,1.0,4ceb21edf64c0b960eafca68dab32de0,2018-01-15,2018,1,2018-01,Monday,SP,sao paulo,Health Beauty,371.0,59.9,15.17,75.07,Credit Card,1.0,Delivered,24.0,3.0,1.0
8ce6770545bab77f107a0b67da55fe7f,1.0,ef8a5aad3ebe3ec27cfd69d5617c5c1a,2018-01-15,2018,1,2018-01,Monday,RS,caxias do sul,Health Beauty,200.0,167.0,15.92,182.92,Credit Card,5.0,Delivered,4.0,-19.0,5.0
40f1d14481f5e228f099414befcddb1a,1.0,5de70cd487e3be880e5bf496a2912fe8,2018-01-15,2018,1,2018-01,Monday,ES,serra,Telephony,150.0,39.99,14.1,54.09,Credit Card,5.0,Delivered,18.0,-3.0,5.0
72e2822ce1ab08200b6cedc228c2e4d0,1.0,40233428ba317c28cecba43555c048ac,2018-01-15,2018,1,2018-01,Monday,SP,taubate,Garden Tools,1650.0,49.9,13.37,63.27,Credit Card,5.0,Delivered,6.0,-14.0,5.0
a1f4cd05945a0b268d626b4183922f03,1.0,d32a6b048fd35e64ca76936bb399f5e9,2018-01-16,2018,1,2018-01,Tuesday,BA,vitoria da conquista,Sports Leisure,650.0,290.0,27.31,317.31,Credit Card,4.0,Delivered,21.0,-2.0,1.0
662cd2dc83f47160dd07e1717bdb2ce1,1.0,c11458367a14104e50b36be2d46476ba,2018-01-16,2018,1,2018-01,Tuesday,SP,sao paulo,Stationery,450.0,49.9,14.1,64.0,Credit Card,6.0,Delivered,8.0,-13.0,5.0
963258c35a8f30e4ab41bb49c4e493c7,1.0,f6eacc4b1de6e9b5187151afed99c320,2018-01-16,2018,1,2018-01,Tuesday,SP,atibaia,Electronics,200.0,13.65,7.78,21.43,Boleto,1.0,Delivered,3.0,-13.0,5.0
6e839a316ec11c925e803dbcf1d8210a,1.0,d2ee05a1553278fc235a3cade4d19809,2018-01-16,2018,1,2018-01,Tuesday,ES,santa teresa,Other,100.0,69.77,15.24,85.01,Credit Card,1.0,Delivered,13.0,-10.0,5.0
24f209c23bc564a88e7cbb7f46e17505,1.0,f45be1f885a95dcb91592d65ea0b3ec2,2018-01-16,2018,1,2018-01,Tuesday,SP,sao paulo,Cool Stuff,850.0,199.0,12.6,211.6,Credit Card,1.0,Delivered,2.0,-13.0,5.0
7e257955fd806152344c4d9a66ac631d,1.0,ae4ae7d2047b22e3943ca6a96e1012bc,2018-01-16,2018,1,2018-01,Tuesday,AL,maceio,Toys,2600.0,259.9,26.85,286.75,Boleto,1.0,Delivered,34.0,3.0,2.0
2c434ccd3ee0da607ae0d16400de7bea,2.0,49d4f082f2123654113d5182d599f345,2018-01-16,2018,1,2018-01,Tuesday,MG,pompeu,Garden Tools,1750.0,49.9,17.6,202.5,Credit Card,3.0,Delivered,14.0,-10.0,5.0
3fef122997c747784882689e6e812b2f,2.0,4e2137a0182b900a4123929b813360d1,2018-01-16,2018,1,2018-01,Tuesday,SP,maua,Bed Bath Table,800.0,49.99,12.69,125.36,Credit Card,4.0,Delivered,8.0,-12.0,4.0
9a194607b0125b5c6c0e01a53843080f,1.0,325d0a903a3eb65f0b0c2bb61fd4a6ec,2018-01-16,2018,1,2018-01,Tuesday,PB,santo andre,Luggage Accessories,900.0,54.9,36.0,90.9,Credit Card,2.0,Delivered,30.0,-21.0,5.0
71a41b640ae7a650cef9587dd0f3cc86,1.0,2fffab1b015baa38f20ed1e3a73e3936,2018-01-16,2018,1,2018-01,Tuesday,MG,belo horizonte,Other,300.0,18.49,14.1,32.59,Credit Card,3.0,Delivered,7.0,-14.0,5.0
d032dd122bc93c30a420b6ee101c7f69,1.0,95a33b9e31d7f366c9e8be44c7f402e2,2018-01-16,2018,1,2018-01,Tuesday,RS,santa cruz do sul,Cool Stuff,163.0,12.77,15.1,27.87,Credit Card,2.0,Delivered,19.0,-11.0,5.0
b5a38afc36fef9a2e97d2c96be884aea,3.0,117cc0a31fd289de32c16f4dc9bd5c04,2018-01-16,2018,1,2018-01,Tuesday,BA,porto seguro,Computers Accessories,169.0,40.0,16.79,170.37,Boleto,1.0,Delivered,17.0,-14.0,1.0
aab6724caaf81418088249e2a0ea5d17,2.0,fbf7bc76c6c3f2fdd47489cc38542f64,2018-01-16,2018,1,2018-01,Tuesday,DF,brasilia,Furniture Decor,2800.0,106.0,20.23,252.46,Credit Card,4.0,Delivered,6.0,-15.0,5.0
0011d82c4b53e22e84023405fb467e57,1.0,2013d892495e1a101d742d533d2d1119,2018-01-16,2018,1,2018-01,Tuesday,SP,sao paulo,Luggage Accessories,2965.0,289.0,26.33,315.33,Credit Card,2.0,Delivered,10.0,-20.0,4.0
c78b306b7a03ebdabf44e1d351f83427,1.0,caa4a8bf3eee527d50ea671e39e67ac0,2018-01-16,2018,1,2018-01,Tuesday,SP,taboao da serra,Furniture Decor,600.0,59.9,12.76,72.66,Voucher,1.0,Delivered,6.0,-14.0,4.0
ab8b6341a925e22523717681a8e26ed6,1.0,8a3f1d8e69005d13f5fede4c404d5470,2018-01-16,2018,1,2018-01,Tuesday,SP,sao paulo,Health Beauty,200.0,150.0,12.55,162.55,Credit Card,2.0,Delivered,21.0,1.0,5.0
d67bc62fb98a4a57ebf154cfbbaefca0,1.0,44ea4e0b5d3bb76f95d70400151be1c2,2018-01-16,2018,1,2018-01,Tuesday,SP,batatais,Fixed Telephony,150.0,18.99,11.85,30.84,Credit Card,1.0,Delivered,5.0,-15.0,5.0
a656e365b72863ee3bd696c41c4fcc95,1.0,40dd50dbf3ac855ac5e321643a5fbe79,2018-01-16,2018,1,2018-01,Tuesday,MT,rondonopolis,Cool Stuff,1867.0,29.5,23.22,52.72,Credit Card,1.0,Delivered,15.0,-14.0,5.0
486bce96008cea9cb14d0593189961da,1.0,58304aef21701bf4312b0e0c34a03906,2018-01-16,2018,1,2018-01,Tuesday,SP,sumare,Pet Shop,1250.0,120.0,20.33,140.32999999999998,Credit Card,1.0,Delivered,12.0,-9.0,4.0
8755ff039d17ea91d56589e906fefc9b,1.0,e0dbd977cd107f73ab95d0891194cc47,2018-01-16,2018,1,2018-01,Tuesday,PR,curitiba,Telephony,300.0,27.99,14.1,84.18,Credit Card,8.0,Delivered,8.0,-14.0,1.0
2458754d32649761e2c31fd65cb3fdf7,1.0,c40a552a2a91b93d3ca144eb009a1190,2018-01-16,2018,1,2018-01,Tuesday,SP,sao paulo,Furniture Bedroom,10750.0,179.9,27.72,240.22,Credit Card,4.0,Delivered,9.0,-11.0,3.0
be7f750bcb350e7e289e828efc763466,2.0,2004beab18003b04d2e2603e1055d589,2018-01-16,2018,1,2018-01,Tuesday,RJ,mangaratiba,Health Beauty,750.0,15.99,9.31,103.83,Boleto,1.0,Delivered,7.0,-14.0,5.0
992cbe3e064cd39f9ccde60a29ffcd3c,1.0,6f1f14b51bbc02c293a1429fc4d79826,2018-01-16,2018,1,2018-01,Tuesday,SP,limeira,Cool Stuff,200.0,99.9,37.99,364.88,Boleto,1.0,Delivered,41.0,17.0,1.0
822066c3837de6884cb8e17d97282692,1.0,1f95dbeb011c0827bbf2e50fa4624ce3,2018-01-16,2018,1,2018-01,Tuesday,RS,farroupilha,Furniture Decor,2500.0,99.9,21.19,121.09,Credit Card,1.0,Delivered,10.0,-13.0,5.0
05248f2049e2194bcb2108983868308f,1.0,aa606152f23a5fa9ba3d0b87f7a492e8,2018-01-16,2018,1,2018-01,Tuesday,PA,belem,Watches Gifts,150.0,55.0,17.67,72.67,Credit Card,2.0,Delivered,12.0,-22.0,4.0
3be018db2cccab04983c171b901ad20e,1.0,d73e92e39e68f4e9778cdb1cb87615fe,2018-01-16,2018,1,2018-01,Tuesday,MG,governador valadares,Auto,2000.0,45.9,26.67,72.57,Credit Card,1.0,Delivered,20.0,-3.0,3.0
142c07328adba2427b3029a2b5a1f503,2.0,bb57526f1e8fe74f92c4c7e4ced09303,2018-01-16,2018,1,2018-01,Tuesday,SP,brodowski,Bed Bath Table,1850.0,127.0,13.91,563.64,Credit Card,5.0,Delivered,7.0,-14.0,5.0
2df9e1004dbadccb93c8e2555f039053,1.0,2e1482ce4086b423493b5b5a488f17a0,2018-01-16,2018,1,2018-01,Tuesday,SP,barrinha,Auto,1750.0,109.9,17.48,127.38,Credit Card,2.0,Delivered,7.0,-14.0,5.0
7d968bc979aa1c9884fb1cd6e4e76f64,1.0,37991a544e6b4464522b1b09e11ca843,2018-01-16,2018,1,2018-01,Tuesday,SP,sao paulo,Auto,500.0,8.33,15.1,23.43,Boleto,1.0,Delivered,10.0,-10.0,5.0
5ddfffa95cf4bfa61a2ffa97f3dab85f,1.0,9416fd574eecfbb1d043759c93c70b7c,2018-01-16,2018,1,2018-01,Tuesday,SP,sao paulo,Telephony,99.0,29.99,7.78,37.77,Credit Card,3.0,Delivered,7.0,-8.0,4.0
2c434ccd3ee0da607ae0d16400de7bea,3.0,49d4f082f2123654113d5182d599f345,2018-01-16,2018,1,2018-01,Tuesday,MG,pompeu,Garden Tools,1750.0,49.9,17.6,202.5,Credit Card,3.0,Delivered,14.0,-10.0,5.0
aa207ae2ca98908eb855463f1b385a2f,1.0,9ca7f08d53801eb5a2d5f25e208a1c46,2018-01-16,2018,1,2018-01,Tuesday,SP,amparo,Furniture Decor,1350.0,39.9,13.37,53.27,Debit Card,1.0,Delivered,2.0,-18.0,5.0
b95abf4aa5b57ad7551356eca72b53fe,6.0,f142390d014395d7bf779fca41013d91,2018-01-16,2018,1,2018-01,Tuesday,MG,contagem,Furniture Decor,950.0,38.4,15.11,321.06,Credit Card,4.0,Delivered,8.0,-14.0,5.0
fe20c1f331dc2b7bbc86836d6b6259db,1.0,05fd588b0794938274d5d0d605021a28,2018-01-16,2018,1,2018-01,Tuesday,MG,belo horizonte,Bed Bath Table,1100.0,149.0,19.28,168.28,Credit Card,1.0,Delivered,7.0,-17.0,3.0
9690a873af5482db61b7058fa595dd66,1.0,d51275c3f827119f0c5ef28ea4709b66,2018-01-16,2018,1,2018-01,Tuesday,RS,caxias do sul,Other,200.0,34.3,15.1,49.4,Boleto,1.0,Delivered,20.0,-15.0,4.0
275d92b213bfe10256116957faea6d60,2.0,0f96da4e84f2c6fa860116a023c1744d,2018-01-16,2018,1,2018-01,Tuesday,SP,francisco morato,Bed Bath Table,1517.0,44.99,13.37,116.72,Credit Card,4.0,Delivered,14.0,-7.0,4.0
b95abf4aa5b57ad7551356eca72b53fe,3.0,f142390d014395d7bf779fca41013d91,2018-01-16,2018,1,2018-01,Tuesday,MG,contagem,Furniture Decor,950.0,38.4,15.11,321.06,Credit Card,4.0,Delivered,8.0,-14.0,5.0
6ffe7cebfe521de0435648b47a87083c,1.0,46ab4ca304d63607583e422f38618bfb,2018-01-16,2018,1,2018-01,Tuesday,MG,pouso alegre,Auto,200.0,169.9,15.94,185.84,Boleto,1.0,Delivered,8.0,-15.0,5.0
3edb50273f0fec7a7e340030467076bc,5.0,fac377fcf30218090635992d2467f12e,2018-01-16,2018,1,2018-01,Tuesday,SP,sao paulo,Health Beauty,150.0,24.9,7.78,196.08,Credit Card,8.0,Delivered,24.0,9.0,1.0
418018cd21bcca5f7cc37f9f17ac1466,1.0,81c19ba9169b16ec020f789b0e05b677,2018-01-16,2018,1,2018-01,Tuesday,RJ,niteroi,Bed Bath Table,1400.0,39.9,16.6,56.5,Credit Card,5.0,Delivered,13.0,-8.0,5.0
46b2b58e9d83e34e026642e9d8f7e5fb,1.0,13fa9f3ef489cd8c830f724b99b7c3a3,2018-01-16,2018,1,2018-01,Tuesday,SP,sao bernardo do campo,Sports Leisure,250.0,45.33,9.94,55.27,Boleto,1.0,Delivered,7.0,-8.0,3.0
aee4a272cfe5c5e7d83360d9ad2206e7,1.0,1c0c100dbd7780831a70ab4e78c5a584,2018-01-16,2018,1,2018-01,Tuesday,SP,cajati,Luggage Accessories,250.0,39.0,11.85,50.85,Credit Card,2.0,Delivered,3.0,-18.0,5.0
82665f766c0c85d41579a39185623295,1.0,f871bbbc88be217e9c3f5ab5ee0c4193,2018-01-17,2018,1,2018-01,Wednesday,RJ,niteroi,Watches Gifts,250.0,199.9,15.15,215.05,Credit Card,7.0,Delivered,9.0,-14.0,4.0
e114923f818130cb74183d70a5d22371,1.0,e5a3520facb20857810f7bc4db5564c1,2018-01-17,2018,1,2018-01,Wednesday,MG,barbacena,Health Beauty,1350.0,118.9,20.07,138.97,Boleto,1.0,Delivered,14.0,-15.0,5.0
5682b99fadba58766777a183ba03143d,1.0,a9ad56640447278808ed364f472d7401,2018-01-17,2018,1,2018-01,Wednesday,SP,sao paulo,Health Beauty,200.0,11.99,7.78,19.77,Credit Card,1.0,Delivered,2.0,-12.0,5.0
79bf05438738958b495424724f6b27c5,2.0,e5fba111f13de7769d28eb3a33dc17a2,2018-01-17,2018,1,2018-01,Wednesday,SP,parapua,Flowers,6000.0,21.6,11.85,66.9,Credit Card,1.0,Delivered,5.0,-16.0,4.0
de5a3a2e05f3b46629d00ae9b9422973,1.0,7520f9fd4f9a0764e6abc26bb74a8f80,2018-01-17,2018,1,2018-01,Wednesday,SP,araraquara,Telephony,350.0,29.99,11.85,41.84,Boleto,1.0,Delivered,14.0,-6.0,4.0
45942e54bf1edb4b2c481b77f7f8486c,1.0,744eaeaf58a86dbe348c4bf07a5b13e4,2018-01-17,2018,1,2018-01,Wednesday,SP,itaquaquecetuba,Perfumery,200.0,7.0,14.1,21.1,Credit Card,1.0,Delivered,8.0,-13.0,5.0
63c48765fa94402191d6ee15174b335d,1.0,6567a05e0ec8ff0c83c84ec759590f3b,2018-01-17,2018,1,2018-01,Wednesday,SP,sao paulo,Other,1200.0,24.9,21.18,46.08,Credit Card,2.0,Delivered,5.0,-10.0,3.0
eadacd4909367cdc58880cf410cb7c4c,1.0,a765d1107969e6412dc25b6529dbf582,2018-01-17,2018,1,2018-01,Wednesday,BA,lauro de freitas,Furniture Decor,600.0,59.99,16.86,76.85,Credit Card,1.0,Delivered,19.0,-9.0,3.0
3acbf8d525d03b71546282c532a3dc6b,1.0,b70d5f83bd11f46b13a82b2ee6392eb2,2018-01-17,2018,1,2018-01,Wednesday,MG,pouso alegre,Bed Bath Table,1475.0,75.5,13.55,178.1,Credit Card,3.0,Delivered,6.0,-22.0,5.0
e7645f2073cac65748cf53c69d5abea9,1.0,4578a3079ec21d3e411223cb5e3a8258,2018-01-17,2018,1,2018-01,Wednesday,MG,contagem,Garden Tools,1500.0,49.9,17.6,67.5,Credit Card,1.0,Delivered,12.0,-10.0,4.0
7018b49455a47164272f9272d400f363,1.0,ae4cbb01258ebf9955257b9a87e38ba0,2018-01-17,2018,1,2018-01,Wednesday,RS,canoas,Luggage Accessories,550.0,99.9,15.46,115.36,Credit Card,5.0,Delivered,11.0,-18.0,5.0
3d3047f50d4d6bee7d15f08de007146a,1.0,f4a6186958b0d272ad9a39b847891a87,2018-01-17,2018,1,2018-01,Wednesday,SP,sao paulo,Bed Bath Table,700.0,80.0,12.9,92.9,Credit Card,4.0,Delivered,8.0,-12.0,5.0
790174a33341ef5cb1534732bfcbce28,1.0,b951f4aa14bd8cdbdaa9fe4bcc4f4750,2018-01-17,2018,1,2018-01,Wednesday,SC,lages,Stationery,6400.0,189.9,45.79,235.69,Credit Card,4.0,Delivered,7.0,-15.0,5.0
1e96a45243abd1f2da33000b50e61c50,1.0,1a4d7b90459d1d8b4314bde0fa0384cf,2018-01-17,2018,1,2018-01,Wednesday,MT,sorriso,Auto,395.0,269.0,43.91,312.91,Credit Card,2.0,Delivered,28.0,-22.0,1.0
a9c7a663695a09a7b9b9bf94bbd01121,1.0,bd7c369fc94a4b21dfd069c147e85620,2018-01-17,2018,1,2018-01,Wednesday,MG,riacho dos machados,Fashion Underwear Beach,200.0,155.0,15.84,170.84,Credit Card,5.0,Delivered,8.0,-21.0,3.0
db7f983ea878a7a976b84460bfb45ff7,1.0,05509f014a28f5b61343cbbd74b2a486,2018-01-17,2018,1,2018-01,Wednesday,RN,caico,Bed Bath Table,8850.0,540.0,37.58,577.58,Credit Card,6.0,Delivered,13.0,-22.0,4.0
013bc77d3ca5fba084a241fdcb307393,1.0,96ce05a47b37faa11bd59938ee555a7d,2018-01-17,2018,1,2018-01,Wednesday,RS,porto alegre,Bed Bath Table,550.0,21.99,15.1,37.09,Voucher,1.0,Delivered,54.0,21.0,1.0
0fd5b0b57e1006706acc1bc1ccc2f66f,2.0,38df36157673334ad1b08d91c8a26137,2018-01-17,2018,1,2018-01,Wednesday,SP,sao paulo,Electronics,150.0,21.9,7.78,59.36,Boleto,1.0,Delivered,5.0,-10.0,1.0
ff0b6187cf7193bed62f8974ee957d5f,1.0,07fcbc2e9b0e4d8b1f9698560ee91a16,2018-01-17,2018,1,2018-01,Wednesday,MG,barroso,Health Beauty,250.0,89.99,16.39,106.38,Credit Card,8.0,Delivered,5.0,-24.0,1.0
a09e2bca86a90e8ab0bd8e504426e2e1,2.0,467bbea286a1ef54838a9092ada16493,2018-01-17,2018,1,2018-01,Wednesday,SP,sao paulo,Bed Bath Table,400.0,22.9,11.85,69.5,Credit Card,1.0,Delivered,12.0,-9.0,5.0
229c6f4c4900cdfacac89de57227e7cf,1.0,9bb66aaab74a7cb0074d00fe363be1e5,2018-01-17,2018,1,2018-01,Wednesday,RS,pelotas,Perfumery,525.0,349.9,18.21,368.11,Credit Card,8.0,Delivered,18.0,-14.0,5.0
949e04ad7b67b1179b05d59b92beb7ba,1.0,388c16174d067179735b31163cb72c21,2018-01-17,2018,1,2018-01,Wednesday,PA,tucurui,Cool Stuff,1000.0,72.99,28.91,101.9,Credit Card,1.0,Delivered,12.0,-31.0,4.0
6480dffdb7765afb3bbb91cfdd9c569f,1.0,c38f349ec38ba57cc2e541b1e481f451,2018-01-18,2018,1,2018-01,Thursday,SP,maua,Bed Bath Table,1350.0,109.9,12.47,122.37,Credit Card,3.0,Delivered,10.0,-4.0,4.0
272af191d9b4e925f8c0281ac0573753,1.0,42e4299cc312630b9fcbe03662bb360c,2018-01-18,2018,1,2018-01,Thursday,BA,salvador,Sports Leisure,9450.0,210.0,46.31,256.31,Credit Card,2.0,Delivered,20.0,-7.0,4.0
ff14a3e36b78f407a4e8402572e4edfe,1.0,4efe40b9fdc01c9a7056e25969589d5d,2018-01-18,2018,1,2018-01,Thursday,RJ,rio de janeiro,Computers Accessories,200.0,88.9,16.06,419.84,Credit Card,6.0,Delivered,42.0,20.0,1.0
d83aba07ceeacfba5b6edc931e9fb9a3,1.0,cb975b6c947fd99585d739e36394c740,2018-01-18,2018,1,2018-01,Thursday,RJ,rio de janeiro,Sports Leisure,3650.0,340.0,27.22,367.22,Credit Card,2.0,Delivered,11.0,-18.0,5.0
b3bdaf64ae3778709ebf333ae90f1673,1.0,5425029a2f4be868f3f017b84dabd8da,2018-01-18,2018,1,2018-01,Thursday,GO,aparecida de goiania,Costruction Tools Garden,550.0,19.2,16.11,35.31,Credit Card,3.0,Delivered,13.0,-15.0,4.0
f1ee39e9c5dd55fbb91449e918a7eb37,1.0,18bf2e9fc3b33ee5bf6836399bf4bea5,2018-01-18,2018,1,2018-01,Thursday,AL,maceio,Auto,350.0,149.99,21.85,171.84,Credit Card,1.0,Delivered,36.0,5.0,1.0
3834305e2900c25bd4f81680aca69373,1.0,2069f7dac27ea08a26fbdcdb18ae6142,2018-01-18,2018,1,2018-01,Thursday,RS,porto alegre,Health Beauty,250.0,79.0,15.3,94.3,Boleto,1.0,Delivered,49.0,16.0,3.0
f01557208e34bd6c092c907754981421,1.0,a3a29adf6701f67bcd871855b7a739da,2018-01-18,2018,1,2018-01,Thursday,SP,sorocaba,Bed Bath Table,2450.0,199.9,14.51,214.41,Credit Card,6.0,Delivered,3.0,-11.0,5.0
96872d026aa122a9e93957de1e58d427,1.0,77d4d4c016beee36bf140f5789b92c8b,2018-01-18,2018,1,2018-01,Thursday,SP,osasco,Art,1700.0,139.99,14.37,154.36,Credit Card,2.0,Delivered,18.0,3.0,1.0
d177b1b7ac6d0284008b2f610e461e54,1.0,2a4d574e68f62d469284d2b313fa5cdb,2018-01-18,2018,1,2018-01,Thursday,SP,sao bernardo do campo,Computers Accessories,950.0,29.9,9.34,39.24,Boleto,1.0,Delivered,4.0,-11.0,5.0
4efbb5172eeaa8a9dd5a9483cfae3637,1.0,0b50844de62819a161d73310474dcef9,2018-01-18,2018,1,2018-01,Thursday,MG,campo belo,Auto,300.0,399.0,17.54,416.54,Credit Card,10.0,Delivered,18.0,-11.0,4.0
c3cf7465747be7d711f6fd7f08a7ec65,1.0,28aa752efb79504ee5814c07f649b617,2018-01-18,2018,1,2018-01,Thursday,SP,sao paulo,Cool Stuff,1867.0,29.5,13.08,42.58,Credit Card,1.0,Delivered,13.0,-2.0,3.0
f81d11112171f1ea416d591f864d960f,1.0,2f4e25590a0019db4998de8bd7cc498e,2018-01-18,2018,1,2018-01,Thursday,SP,santa cruz da conceicao,Housewares,4800.0,49.0,18.24,67.24,Credit Card,3.0,Delivered,5.0,-16.0,5.0
bd4e585db5ffd50b1b7334b1dcb0bdb5,1.0,178b1880a7ccd2116b6ae0c3843cce92,2018-01-18,2018,1,2018-01,Thursday,SP,parisi,Health Beauty,200.0,34.49,11.85,46.34,Boleto,1.0,Delivered,12.0,-8.0,5.0
b5874324518a48132da83d062f675fb3,1.0,5d53ff4379fe5b9f2d798ad420f65bc7,2018-01-18,2018,1,2018-01,Thursday,SP,indaiatuba,Auto,6400.0,160.55,16.83,177.38,Credit Card,3.0,Delivered,6.0,-8.0,5.0
cc8791078134803e82728472be137f38,1.0,b21a5f2bdcfbef67004e8572bd4ba9f7,2018-01-18,2018,1,2018-01,Thursday,SP,sao paulo,Sports Leisure,1250.0,179.9,12.46,192.36,Credit Card,1.0,Delivered,3.0,-12.0,5.0
54b41e4e2188389bb41503b2b088b093,1.0,d1943e0a3f0529cfc9c4e5e9465bd470,2018-01-18,2018,1,2018-01,Thursday,SP,sao jose dos campos,Furniture Decor,2600.0,69.9,13.08,82.98,Voucher,1.0,Delivered,3.0,-14.0,3.0
52ccb6a04d727e7ccc854dff8458dfb0,1.0,efef3994424e23ccbe4a144fd734e9af,2018-01-18,2018,1,2018-01,Thursday,SP,atibaia,Home Appliances 2,11375.0,626.0,43.71,669.71,Credit Card,10.0,Delivered,20.0,-13.0,5.0
1116eef143ff0ec32867729b83df8530,1.0,79d2e12ed1aad80999c0e06020a54959,2018-01-18,2018,1,2018-01,Thursday,RS,porto alegre,Furniture Decor,2600.0,69.9,19.98,89.88,Voucher,1.0,Delivered,29.0,-3.0,4.0
1b90587d2255b7eb1dcc4d2c7eba1c54,1.0,c864ab08bb4dee24abda9f5d464194bb,2018-01-18,2018,1,2018-01,Thursday,PR,pinhais,Perfumery,50.0,13.99,14.1,28.09,Boleto,1.0,Delivered,5.0,-17.0,5.0
bff4ece9fb17abc1ce53f6fcaa7949d5,1.0,2758f5c95b77928e1a1b34ee48e6c8ff,2018-01-18,2018,1,2018-01,Thursday,SP,sao paulo,Luggage Accessories,600.0,99.9,9.51,109.41,Credit Card,4.0,Delivered,1.0,-14.0,5.0
e885d4ac4244bd62acf41453b5684377,1.0,2801d79a4184546d1bcc7edd8a6eeb20,2018-01-18,2018,1,2018-01,Thursday,MG,belo horizonte,Furniture Decor,14600.0,249.9,41.53,291.43,Boleto,1.0,Delivered,21.0,-6.0,5.0
9eac94dce77597b831e8c0dfc584bc8b,1.0,8c9649f122c39c0e6bab6e62accf7f3e,2018-01-18,2018,1,2018-01,Thursday,BA,salvador,Telephony,150.0,39.99,15.79,61.68,Credit Card,6.0,Delivered,29.0,2.0,3.0
6a3bbd282ed61602136e45cb799f5e80,1.0,cb69b6e3e313f40f75fdf15057d81e62,2018-01-18,2018,1,2018-01,Thursday,MT,sorriso,Small Appliances,1100.0,193.0,29.75,445.5,Credit Card,2.0,Delivered,20.0,-21.0,5.0
962d7424fa1ac4663ef72969ce322fd8,1.0,9c92386cbe5876b71907d3bc7a17a6df,2018-01-18,2018,1,2018-01,Thursday,SP,sao paulo,Computers Accessories,1133.0,160.0,13.25,346.5,Boleto,1.0,Delivered,12.0,-22.0,1.0
af3aee1b753d8f4570c9179f56824a1c,2.0,b1e194083bcc8e8f0f943788221d9c72,2018-01-18,2018,1,2018-01,Thursday,SP,americana,Computers Accessories,180.0,97.56,12.81,220.74,Credit Card,1.0,Delivered,13.0,-22.0,2.0
39b5bed739d65ebe973b749ac1cbea2a,1.0,bff6ec4ae440aab4b8169c34f146da73,2018-01-18,2018,1,2018-01,Thursday,RS,farroupilha,Office Furniture,11880.0,79.99,26.88,106.87,Boleto,1.0,Delivered,40.0,-16.0,4.0
1e83365a2599c645e08374e7b16558e6,1.0,b84ea048b9f3abfe7253fbe3f96c1933,2018-01-18,2018,1,2018-01,Thursday,SP,pirassununga,Computers Accessories,200.0,31.9,15.1,47.0,Boleto,1.0,Delivered,12.0,-21.0,3.0
1f4010e63b5ac13defa48305766a912a,1.0,816cad5b6c83e24c31f8f68063b060c9,2018-01-19,2018,1,2018-01,Friday,ES,vitoria,Sports Leisure,1600.0,169.9,21.59,191.49,Credit Card,2.0,Delivered,18.0,-13.0,1.0
ea7fd400a90286a0db2e0d79a18ae5bf,2.0,6d6ef306307d9bf778b4315539f4ba19,2018-01-19,2018,1,2018-01,Friday,SP,sao paulo,Computers Accessories,833.0,49.0,12.69,123.38,Boleto,1.0,Delivered,13.0,-14.0,3.0
65f36d6fd08d0f90ea414c2f8b5097a7,1.0,3ad5f3f5f6bb3962f9bee8fd905815f9,2018-01-19,2018,1,2018-01,Friday,MG,sao sebastiao do paraiso,Computers Accessories,1450.0,238.64,30.07,268.71,Credit Card,1.0,Delivered,10.0,-18.0,4.0
0724cc371750e7fdfe769d2a8bdd5b92,1.0,650a73a3bd9b9aa96aa43406dd84fdab,2018-01-19,2018,1,2018-01,Friday,SP,sao paulo,Computers Accessories,2950.0,159.0,25.95,184.95,Credit Card,4.0,Delivered,14.0,-17.0,4.0
